itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2
8821|1180|4|0|484|3|81|[3900, 3901, 3905, 3903, 2473, 994, 779]|[3905, 2793, 1072, 3900, 3901, 3903]
8190|993|4|0|491|3|144|[1920, 3905, 3903, 4047]|[3905, 1682, 4047, 3903]
21800|1180|4|0|484|3|81|[3900, 3901, 3905, 3902, 3903, 2473, 994, 779]|[3905, 2793, 1072, 3900, 3901, 3902, 3903]
4192|322|6|1|536|0|46|[981]|[34]
24976|904|10|1|536|3|91||
18337|1090|4|2|531|0|37|[306, 1803]|[2364, 366]
17752|1383|10|0|358|0|95|[2467, 2360, 3813, 2443, 1650, 3176, 3468]|[3624, 2793, 2364]
29927|1090|4|1|531|0|37||
32169|704|10|0|411|3|3|[2580, 751, 3453]|[2723, 519]
18491|504|4|1|465|0|133||
23601|783|10|0|503|3|84|[3497, 4086]|[3056, 4086]
3013|902|10|2|503|0|17||
31675|938|4|1|487|3|66|[274]|[2920]
27965|1366|10|1|537|0|30||
30782|1156|4|3|491|3|144|[3900, 3901, 3905, 3902, 3903, 3910, 1807, 2470, 3916]|[3905, 3910, 3916, 1072, 3900, 3901, 3902, 3903]
10660|246|4|1|469|0|-1|[2225]|[432]
14236|1366|10|1|537|0|30|[74, 3953, 2512, 1708, 3954]|[3056, 3953, 3954, 252]
8002|1388|6|0|506|0|9|[3755, 1889]|[275, 965]
32101|1366|10|2|537|0|30||
629|604|6|1|491|0|-1|[1729]|[600]
16243|1157|10|1|308|3|39|[1772, 4176]|[4176, 1682]
31954|322|4|1|536|0|144||
6561|1157|10|0|308|3|39|[1772, 4176]|[4176, 1682]
12641|1420|10|1|525|0|84|[554, 1466]|[3504]
8023|1157|10|1|308|3|39|[1772, 4176]|[4176, 1682]
27210|1420|10|1|525|0|189|[2249, 3216]|[3504]
3112|1420|10|0|525|0|84|[554, 1466]|[3504]
4091|347|4|0|324|0|44|[30, 1760, 254, 481, 617, 3234]|[3624, 2762, 1682, 857, 1565]
26698|754|4|1|487|0|66|[2951, 1980, 1463, 975, 1462, 1467, 914]|[1072]
30807|1420|4|1|525|3|144|[2620]|[3504]
18372|271|10|0|525|0|101|[2709, 363, 1593, 2079, 364, 482, 299, 1128]|[3504, 600, 2231]
23171|1420|4|1|525|3|144|[2503, 1983]|[3504]
272|280|4|0|491|0|53|[274, 1705, 975]|[2920, 370, 1072]
12328|924|10|1|232|3|84|[1803, 3071, 3009, 3981, 711]|[3981, 1677, 366, 336, 252]
2486|280|4|1|485|0|44|[136]|[1072]
4055|1420|4|1|525|3|144|[363, 2079]|[3504]
24940|4|4|1|465|0|65|[3558, 2567]|[3330, 959]
2323|6|10|3|321|0|87|[2977, 2389, 2057, 990, 1502, 3140, 90, 2556, 285, 3625, 4177]|[3624, 2793, 2346, 4177, 2231, 2364]
12834|624|6|1|480|3|117|[3619, 3625]|[2346]
17883|206|10|1|511|0|77|[2593]|[3860]
31582|1366|10|1|537|0|30|[2834]|[34]
17958|267|4|2|514|0|-1|[2165, 1166, 3191]|[2364, 252]
19785|1432|10|3|502|0|101||
9880|1111|4|0|487|0|144|[699, 2751, 785, 2464, 1980]|[1072, 2364]
6644|552|4|1|468|0|-1|[308, 3529, 2365]|[600, 298, 678]
585|1366|10|1|537|0|30|[2834]|[34]
3383|552|4|0|468|0|-1|[3595, 3561, 1694, 284, 3101, 3912, 3913, 3976]|[3912, 3913, 2346, 3976, 600]
25707|552|4|1|468|0|-1|[3005]|[366]
5070|1083|6|2|491|3|117|[1807, 3903]|[1072, 3903]
9364|484|10|0|507|-1|17|[3900, 3901, 3902, 3903, 3639]|[3860, 3900, 3901, 3902, 3903]
27601|82|4|1|484|0|144|[975]|[1072]
31260|484|10|1|502|0|178|[3639]|[3860]
25016|484|10|3|502|0|178|[3639, 3688, 1164, 3916]|[600, 3860, 621, 3916]
16752|617|10|3|536|3|156|[274, 3460, 1454, 2797, 931, 3916]|[34, 2920, 2346, 3916, 2364]
23138|617|10|1|536|3|156|[274, 3460, 1454, 2797, 931]|[2920, 34, 2364, 2346]
21821|1383|10|3|503|0|85|[3424, 3903]|[3189, 3903]
10621|1383|10|1|503|0|101|[3262, 1122]|[275, 965]
21152|1383|10|0|503|0|101|[3502]|[3860]
10395|1383|10|0|503|0|101|[3639]|[3860]
1154|1383|10|1|504|0|17|[3604, 110]|[2917, 1735]
5006|813|4|1|474|0|-1|[399, 3293]|[3616, 366]
13029|1383|10|0|504|0|17|[3604, 110]|[2917, 1735]
274|442|4|1|469|0|-1|[3744]|[3616]
283|140|4|1|457|0|-1||
11057|199|4|0|321|0|53|[30, 3253, 3113, 3268, 2104, 3945, 3937]|[3937, 3624, 3945, 1682, 1557]
21644|484|10|0|502|-1|178|[3900, 3901, 3902, 3903, 3639]|[3860, 3900, 3901, 3902, 3903]
7152|82|6|0|491|0|117|[1920, 4074]|[1682, 4074]
9123|240|4|1|466|0|-1|[2122]|[686]
3625|484|10|0|503|-1|132|[3900, 3901, 3902, 3903, 3639]|[3860, 3900, 3901, 3902, 3903]
22999|1492|4|2|487|3|66|[2464, 1424]|[1072, 2364]
19445|322|6|1|536|0|46||
12603|523|10|0|192|0|96|[922, 1390, 406, 2226]|[2762, 2917, 678]
10923|86|10|0|503|0|152|[2197, 3262, 1091, 2325]|[2920, 275, 965]
30331|523|10|1|192|0|96|[922, 1390, 1760, 2731, 278, 3924, 3915, 2226, 406, 4019, 3914]|[2917, 678, 2762, 298, 3915, 3914, 4019, 3924, 2231]
27101|361|4|0|270|3|171|[2598, 347, 3902]|[2346, 3902]
28728|523|10|0|192|0|96|[806, 922, 2731, 1760, 329, 278, 1664, 3924, 3915, 2226, 406, 4019, 3914]|[2917, 678, 2762, 298, 3915, 3914, 1840, 4019, 3924, 2231]
29684|16|4|1|453|0|-1||
9857|660|6|0|249|3|45|[3497, 4045]|[3056, 4045]
30101|361|4|0|270|3|171|[2598, 347, 3902]|[2346, 3902]
24538|660|6|1|249|3|45|[3497, 4045]|[3056, 4045]
11050|365|6|0|497|0|13||
15188|1496|10|0|358|0|97|[3468, 2775, 3173]|[3624, 2793]
26401|396|6|0|497|3|-1|[1921, 3688]|[600, 2109]
16480|140|4|1|457|0|-1|[1114, 3800]|[3616, 2006]
28266|1360|4|1|469|0|-1|[1803, 1471, 3320]|[1825, 1677, 366]
6767|1037|10|0|395|0|1|[2152, 3646, 3667, 2711, 1427]|[3752, 2793]
26627|408|4|0|332|0|44|[385]|[370]
21796|408|4|0|332|0|44|[385, 3127]|[370, 2231]
31670|1054|6|1|503|3|122|[3604, 1757]|[2917, 1735]
21496|632|10|1|536|3|156|[3979]|[3979]
24575|1126|4|0|533|0|75|[2175, 940, 3029]|[3617, 2364]
3185|1090|4|1|531|0|-1|[163]|[3860]
32291|1126|4|0|533|0|75|[2175, 940, 3029]|[3617, 2364]
16198|140|4|1|457|0|-1|[1114, 3800]|[3616, 2006]
16288|163|6|2|491|3|117||
6116|1126|4|0|532|0|75|[2175, 940, 3029]|[3617, 2364]
5950|1291|4|1|457|0|-1||
28652|322|6|1|536|0|46||
19007|797|6|3|497|0|105|[3578]|[34]
22249|322|6|1|536|0|46|[1504]|[34]
11270|82|10|1|503|0|9|[4012, 4178]|[4178, 4012]
22336|797|6|0|497|0|105|[385]|[370]
24433|147|4|0|491|3|89|[2767, 2942]|[1072, 2793]
12338|797|6|0|497|0|105|[385]|[370]
2910|797|6|0|497|0|105|[3578]|[34]
21787|206|10|0|503|0|101|[3424]|[3189]
26811|1500|6|0|497|0|13|[2035, 862]|[2346]
21074|1163|4|2|448|0|161|[2561, 206, 3916]|[1480, 3916, 366]
9706|1156|4|1|444|3|66|[2545]|[1666]
11194|199|4|0|321|3|134|[30, 2057, 1251, 2484, 3268]|[3624, 2793, 1682, 1557]
30798|627|4|1|455|0|-1|[763]|[754]
23004|771|10|1|503|0|17|[318, 2833, 2325]|[275, 2364, 965]
31309|1111|4|0|487|0|144|[1980]|[1072]
30579|1111|4|0|487|0|1|[333, 2751, 785, 1617, 3543]|[1072, 2793, 2364]
2345|322|6|2|536|0|46|[981]|[34]
9165|322|6|1|536|3|45|[74, 3939]|[3056, 3939]
22421|1445|-1|0|-1|-1|66|[1807]|[1072]
32661|378|4|1|491|3|48|[1569, 1898, 2586]|[2723, 519]
14861|1445|3|0|-1|-1|-1|[1772, 1505, 3948]|[1682, 3948]
19335|1276|4|1|491|0|117|[1390, 2942]|[2793, 2762]
8047|378|4|0|491|3|48|[1569, 1898, 2586]|[2723, 519]
42|431|4|1|487|0|144||
18276|897|4|1|474|0|-1||
16047|564|6|3|495|0|33|[2136, 3916]|[1072, 3916]
18156|257|10|1|536|0|156|[1022]|[34]
8705|1324|10|0|421|3|3|[196, 1986, 3224, 2580, 1760, 2183, 1179, 2690, 2700, 3924, 3915, 3912, 2371, 3914]|[2723, 2371, 519, 3624, 3912, 2762, 3915, 3914, 1840, 3924, 2231, 2364]
22996|1144|4|1|160|0|44|[3228]|[686]
13501|1144|4|1|160|0|44|[3228]|[686]
720|221|10|1|503|3|17|[578, 1083]|[275, 965]
19716|504|6|2|437|3|117||
1115|221|10|1|503|3|85||
17057|144|10|1|425|0|156|[1998, 1594]|[2723, 519]
1758|15|4|1|457|0|169||
29293|45|6|2|178|3|115|[585, 74, 3960]|[3056, 3960]
13702|45|6|1|178|3|115|[585, 74, 3960]|[3056, 3960]
24278|322|6|1|536|0|46|[3810]|[34]
17433|45|6|1|6|3|45|[390, 1479]|[252, 519]
22554|512|4|1|474|0|-1|[2682, 2911]|[2723, 519]
11744|710|10|1|421|0|3||
16558|772|10|0|503|0|17|[578, 1359]|[275, 965]
18390|1232|4|0|395|0|58|[540, 3646, 3667, 1427, 3912]|[3752, 2793, 3912]
25717|45|4|0|283|3|53|[281]|[2006]
13851|1232|4|0|395|0|58|[540, 3667, 1427, 1763]|[3752, 2793, 1763]
23610|1232|4|0|395|0|58|[540, 3646, 3667, 1427, 1763]|[3752, 2793, 1763]
16332|1216|4|1|536|0|144|[300]|[34]
18490|4|4|1|452|0|12||
23526|996|4|1|458|0|-1|[1264, 4014]|[4014, 2006]
28498|1144|4|0|160|0|44|[3228]|[686]
21176|203|4|1|484|0|66|[2470, 2848]|[1072]
28442|1023|10|0|522|0|90|[1147, 68, 1085, 1578, 668, 1097, 950, 655, 2872, 2790]|[2928, 2346, 2364, 422]
30517|1216|4|1|536|3|144||
15459|1216|4|1|536|3|144||
24815|1105|6|0|486|3|117|[647, 188, 396, 1390, 3915, 3914, 3912]|[3912, 2762, 3915, 3914, 1072, 2364]
27228|1426|4|1|61|3|140|[327, 3978]|[3978, 2012]
17231|1216|10|1|536|3|156||
30010|1295|10|2|511|0|132||
28879|402|10|0|536|3|91|[669, 300, 4093]|[34, 2012, 4093]
10812|402|10|1|536|3|91|[669, 300, 4093]|[34, 2012, 4093]
6668|246|4|2|474|0|-1||
18646|75|4|2|375|0|33|[2136]|[1072]
28907|310|4|1|465|0|65|[3199, 3636, 3981]|[3981, 1677, 366]
10698|356|4|0|510|0|-1|[1114, 2156, 1276, 3914, 3800]|[3616, 2346, 3914, 2928, 2006]
14017|1427|4|1|491|3|66|[581, 3599, 1780]|[3617, 2346]
28771|123|4|1|126|3|163|[1711]|[686]
13399|325|4|1|430|0|148|[712, 3820]|[2346]
21745|1079|10|1|503|3|101||
19101|150|10|1|503|0|122||
24183|193|4|0|462|0|10|[283, 3827, 3838]|[1825, 2364, 366]
12412|140|4|1|458|0|-1|[1114, 478]|[3616, 2006]
21417|193|4|0|474|0|10|[1555, 1350]|[686]
18051|193|4|2|474|0|10|[283, 1555, 1350]|[2364, 686]
29093|872|4|3|491|0|66|[2746, 2055, 1807, 2473, 2469, 914]|[1072, 3330, 959]
13046|140|4|0|458|0|-1|[1114, 478]|[3616, 2006]
18979|193|4|2|474|0|10|[283, 1555, 1350]|[2364, 686]
30715|643|4|2|491|3|11|[1033]|[2012]
29554|356|4|0|510|0|-1|[1114, 2156, 1276, 3976, 3914, 3800]|[3616, 3976, 2346, 3914, 2928, 2006]
9533|356|4|0|510|0|-1|[1114, 2156, 1276, 3800]|[2928, 2346, 2006, 3616]
27815|1079|10|1|503|3|101|[3502]|[3860]
1002|356|4|0|510|0|-1|[1114, 2156, 1276, 3800]|[2928, 2346, 2006, 3616]
31871|356|4|0|510|0|153|[824, 1503, 2185, 3914]|[2346, 3914]
18797|356|4|0|510|0|153|[824, 767, 1503, 3263]|[3263, 2346, 2231]
20498|515|4|0|486|3|16|[3523]|[3624]
30333|1156|6|1|495|0|146||
631|601|10|0|503|3|180|[2833, 3273]|[275, 965]
5471|356|4|0|510|0|153|[824, 1503]|[2346]
16751|771|6|1|500|0|116|[1209, 879, 2138]|[275, 2364, 965]
3178|1232|6|0|496|0|146|[2136]|[1072]
457|771|6|2|500|0|116|[1209, 879, 2138]|[275, 2364, 965]
30189|267|10|0|515|0|84|[1176, 732, 17, 939]|[252, 519]
17257|771|6|1|500|0|116|[1209, 879, 2138]|[275, 2364, 965]
29719|325|4|3|124|3|66|[2650, 3916]|[3916, 2838]
20276|334|4|3|491|0|144|[1920, 2658]|[1682, 2109]
25308|1111|4|0|487|0|78|[699, 785, 1920, 3912, 3923]|[3912, 1682, 3923, 2364]
30573|356|4|0|510|0|153|[824, 1503, 2185]|[2346]
15288|150|10|1|505|0|-1||
831|37|10|3|536|0|19||
9278|249|10|1|503|0|184|[518, 2833, 1085, 1229]|[2928, 275, 2364, 965]
14473|1400|6|1|477|0|117||
12758|1108|6|1|203|3|17|[74, 4029, 3934]|[3056, 4029, 3934]
28446|249|10|1|502|0|-1|[518, 2833, 1085, 1083, 2334]|[2928, 275, 2364, 965]
6616|71|4|1|432|0|-1|[3548, 2578, 1163]|[3330, 959]
16182|71|4|1|432|0|-1|[2578]|[3330]
18083|906|10|1|508|0|8|[3639]|[3860]
25404|251|4|1|521|0|-1||
29380|37|10|2|536|0|19||
18830|1410|4|1|491|0|74|[2951]|[1072]
2973|1193|10|0|491|3|39|[274, 1524, 1807, 81, 2402, 1569, 1763, 3625, 170, 2252, 3915, 3914, 2209, 4116, 2919]|[2209, 1763, 2723, 519, 2920, 2346, 3915, 3914, 686, 1072, 4116]
28541|1180|4|0|102|0|144|[3745, 1849]|[3288, 875]
29123|325|4|3|124|3|66|[2650, 4016]|[4016, 2838]
20912|1180|4|0|102|0|144|[1402, 1849, 871]|[3288, 875, 621]
27147|325|6|3|124|3|117|[2650, 3916]|[3916, 2838]
11717|4|4|2|432|0|159||
29046|143|6|1|505|0|117||
10152|143|6|2|505|0|117|[2387, 1414]|[3288, 875]
32051|143|6|1|505|0|117||
26975|102|4|1|466|0|-1||
5921|143|6|1|505|0|117||
18622|771|10|1|503|0|17|[318, 3262, 2032, 411]|[275, 2364, 965]
27690|350|4|1|435|0|148||
15958|1108|6|1|198|3|122|[2995, 3654, 4029, 3934, 4154, 4030]|[3056, 4030, 3189, 4154, 4029, 3934]
9964|1108|6|1|198|3|122|[2995, 3654, 4029, 3934]|[3056, 3189, 3934, 4029]
6813|823|4|1|520|0|-1||
30890|249|10|1|503|0|45|[518, 2833, 1085, 3779]|[2928, 275, 2364, 965]
11054|267|10|1|515|0|190|[450, 3778, 1868, 3799, 1129]|[252, 519]
5629|249|10|1|503|0|186|[518, 2833, 1085, 150, 411]|[2928, 275, 2364, 965]
2494|267|10|1|515|0|190|[450, 3778, 1868, 3331, 3799]|[252, 519]
43|249|10|1|503|0|17|[518, 578, 870, 1085, 288]|[2928, 275, 2364, 965]
6458|71|10|1|449|0|39|[2097, 1348, 3201]|[3330, 959]
10165|267|10|0|515|0|190|[450, 3778, 1868, 3331, 3799, 2323]|[252, 519]
19580|519|10|1|491|0|83||
13752|1010|10|0|502|0|123|[3262, 2970, 517, 3879, 3914, 1763, 3915, 3976, 3913]|[1763, 965, 3976, 3913, 3914, 3915, 275, 2364]
9361|249|10|1|503|0|186|[518, 870, 1085, 150, 411]|[2928, 275, 2364, 965]
1397|267|10|1|515|0|190|[335, 450, 3778, 1868, 3214]|[2364, 252, 519]
26762|71|4|0|432|0|159|[2097, 1348]|[3330, 959]
10666|369|10|1|504|0|9|[3604, 460, 3533]|[1735, 2917, 2231]
10696|249|10|0|503|0|184|[518, 2833, 1085, 1229]|[2928, 275, 2364, 965]
31461|504|10|0|150|3|61|[1803, 1080, 1707]|[432, 1677, 366]
3103|71|4|1|432|0|159|[2097, 1348]|[3330, 959]
29810|356|4|0|510|0|153|[824, 1503]|[2346]
19336|1445|4|3|-1|-1|-1|[1110]|[1480]
5305|1111|4|0|485|0|144|[2470, 3530, 2808]|[1072, 2793]
22889|249|10|1|503|0|-1|[3683, 1091, 1694, 2863, 1085, 2325, 522]|[965, 2863, 2928, 275, 600, 2364]
20407|249|10|2|503|0|-1|[3683, 146, 1694, 2863, 1085, 1138]|[965, 2863, 2928, 275, 600, 2364]
27723|249|10|1|503|0|101|[3683, 1091, 1085, 1122]|[2928, 275, 2364, 965]
28960|464|4|1|484|3|66||
25504|356|4|0|510|0|153|[824, 1503, 2185]|[2346]
2742|523|6|1|204|0|85|[533, 2790, 3013, 2995, 1763, 3924, 3914, 3915]|[1763, 2597, 422, 3914, 3915, 1840, 3924, 3189]
3510|356|4|0|510|0|-1|[1114, 2156, 1276, 3800]|[2928, 2346, 2006, 3616]
17732|519|10|1|491|0|83||
1024|356|4|0|510|0|-1|[1114, 3800]|[3616, 2006]
27061|177|10|0|519|0|101|[178, 191, 1336, 2215]|[2346, 2364, 1677]
9607|426|4|1|491|0|66|[1807]|[1072]
5576|356|4|0|513|0|-1|[3262, 3659]|[275, 965]
22231|356|4|0|513|0|-1|[3262, 175]|[275, 965]
18057|177|10|3|503|0|122|[74, 191, 771, 3130, 3916]|[3056, 2364, 1677, 3916]
14833|1193|10|0|491|3|39|[1524, 1807, 81, 2402, 1569, 1763, 3625, 371, 2252, 3915, 3914]|[1763, 2723, 519, 2346, 3915, 3914, 686, 1072]
19826|356|4|0|513|0|-1|[178, 1998, 3625, 1307]|[2346, 2723, 519]
579|37|10|1|536|0|19|[524]|[34]
18914|356|4|0|513|0|-1|[3262, 178, 3625, 2872, 3659]|[2346, 275, 965]
31519|37|10|1|536|0|19||
6353|1193|10|0|491|3|39|[1524, 1807, 81, 2402, 1569, 3625, 2252]|[2723, 519, 2346, 686, 1072]
19354|569|4|2|174|0|44|[2505, 1350]|[2364, 686]
4686|37|10|1|536|0|19|[524]|[34]
5384|314|4|2|514|0|-1||
14959|1445|3|0|-1|-1|-1|[177, 3283, 74, 3953, 3934, 4180]|[875, 3056, 3953, 3283, 4180, 3934]
18437|1445|3|0|-1|-1|-1|[2378, 3283]|[875, 3283]
1997|1036|4|0|469|0|51||
22312|1465|10|1|503|3|17||
16088|1505|4|1|470|0|159|[188]|[1072]
6631|898|4|1|531|0|-1||
22702|246|4|1|474|0|-1||
31225|1058|4|2|491|0|175|[3900, 3910, 3905, 3902, 3903, 3911, 3901, 1807]|[3905, 3910, 3911, 1072, 3900, 3901, 3902, 3903]
4134|1100|9|2|514|0|-1||
26095|188|10|2|536|3|156||
13620|660|6|0|216|3|122|[2005, 1000, 4117]|[3056, 4117, 1559]
10155|1156|6|1|495|0|146|[2136, 3903]|[1072, 3903]
20610|1156|6|0|27|0|146|[2136]|[1072]
23472|1126|4|0|236|0|161|[3107, 3457, 2205, 3670, 767, 1793, 675, 206, 3915]|[1480, 3915, 366, 2231]
5127|1156|6|1|282|0|146|[2136]|[1072]
27632|618|4|0|402|0|44|[109, 1259, 3221, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3914]|[3624, 3914, 2364, 1559]
19541|160|10|1|513|0|137|[2091, 2023]|[298, 678]
24159|304|10|1|461|0|132|[3254, 1691]|[1825, 366]
17178|1156|6|1|495|0|146||
18342|618|4|0|402|0|44|[109, 1259, 3221, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3914]|[3624, 3914, 2364, 1559]
9304|1156|6|1|330|0|146||
16740|1180|10|0|522|3|132|[2790, 2417]|[2364, 422]
5818|179|10|2|503|0|9||
24532|1156|6|1|34|0|146||
15135|1269|4|1|457|0|-1||
31092|1269|4|1|457|0|-1||
26707|1145|10|0|41|0|64|[327, 4001, 4028, 3920, 2136]|[4001, 2012, 3920, 1072, 4028]
10744|177|10|0|503|0|101|[2402, 191, 771, 762]|[2346, 2364, 1677]
2005|177|10|0|503|0|9|[1772, 191, 1336, 3756, 1991, 759, 3948]|[3624, 3948, 1677, 1682, 2364]
30083|1383|4|1|537|3|1||
18181|615|10|1|358|0|132|[186, 1760, 2062, 2443, 1650, 3176, 2168, 3915, 3912, 3976, 4008, 3914, 3641]|[3912, 2793, 2762, 3915, 3976, 4008, 3914, 2231]
25363|615|10|1|358|0|132|[1013, 2062, 2443, 48, 3915, 3912, 3914]|[3912, 2793, 3914, 3915, 2231]
23909|1121|6|1|395|0|9|[1508]|[2793]
4327|314|10|0|515|0|190|[450, 1903, 3778, 3799]|[252, 519]
27188|148|4|1|455|3|166||
29372|158|4|1|453|0|169|[3254, 1405]|[1825, 366]
27477|1036|4|1|469|0|51|[407, 2126, 3313]|[336, 1677, 366]
7641|323|4|3|491|3|66|[4181, 1366, 3916]|[370, 3916, 4181]
17513|623|4|0|487|0|89|[1980, 2473, 779]|[1072, 2793]
32514|623|10|0|503|0|185|[2995]|[3189]
18997|484|10|3|503|0|123|[3639]|[3860]
5820|504|10|0|441|3|39|[3551, 2708, 1724]|[3616, 2364, 366]
22043|504|10|1|441|3|39|[3551, 2708, 1724, 2128, 937]|[3616, 2364, 366]
4235|648|4|2|502|3|161|[3604, 807, 3625, 2119]|[2346, 2917, 1735]
24791|1083|4|0|491|0|66|[3775, 1807, 3718]|[1072, 2012]
9495|32|10|1|507|0|17||
27393|648|4|0|502|3|161|[1501, 3394]|[298, 678]
6943|1083|6|0|487|3|117|[1560, 3745, 914]|[3288, 1072, 3860]
6873|441|10|3|507|0|17||
26912|783|10|0|503|3|9|[3900, 3903, 3910, 2005, 1000, 3985]|[3910, 3056, 3985, 1559, 3900, 3903]
582|1083|4|2|487|3|66|[2951, 71, 1675]|[1072, 2346]
11075|1040|4|0|457|0|-1|[1173, 1169, 365, 478]|[1840, 3616, 2364, 2006]
332|177|10|0|503|0|9|[669, 191, 771, 3973]|[3973, 2012, 1677, 2364]
10200|1040|4|0|457|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
27940|806|4|1|452|3|12|[3254]|[366]
19318|1121|6|1|395|0|17|[1508]|[2793]
26739|388|10|2|492|0|121|[1807]|[1072]
15708|656|10|0|503|0|17|[277]|[322]
348|1040|4|0|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
11025|615|6|0|536|3|46|[394, 3625, 2872]|[2346]
10187|1040|4|0|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
881|1040|4|1|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
25499|322|10|1|536|0|19||
31269|322|10|1|536|0|19||
20465|239|4|2|462|0|10||
14427|1445|3|0|-1|-1|-1|[3283, 2124]|[3283, 3860]
32138|1180|10|0|522|3|90|[2790, 68, 1793, 1124, 803, 2581, 1482, 2167, 1452, 3914, 2209, 3867, 2872]|[2209, 422, 1543, 3914, 2346, 2231, 2364]
10571|623|10|1|511|0|101|[2833, 2032]|[275, 965]
27205|623|10|1|511|0|101|[2833, 2032]|[275, 965]
10625|623|10|0|503|0|-1|[1775, 4136]|[3056, 4136]
16013|704|10|0|504|0|17|[3604, 3688, 3088]|[600, 2917, 1735]
25161|748|10|0|513|0|178|[3639, 2737]|[3860, 2364]
23839|1368|4|1|472|0|-1|[3867, 399, 3293]|[3616, 366, 1543]
1643|748|10|2|513|0|178|[3639, 3613]|[3860, 3613]
4388|1222|4|0|430|0|148|[712, 2679]|[2346]
2870|783|10|2|503|3|9|[3900, 3903, 3910, 2005, 1000, 3985]|[3910, 3056, 3985, 1559, 3900, 3903]
24188|623|4|1|487|0|89|[914, 2473, 3523, 3530, 2808]|[1072, 2793, 3624]
7013|806|4|1|453|3|108|[1373, 2022, 2754, 3977]|[1825, 3977, 1677, 366]
27931|806|4|1|452|3|12||
26954|504|10|0|441|3|84|[3348, 2312, 3915, 2708]|[1666, 3915, 2364, 366]
19439|323|4|3|491|3|66|[1807, 2473, 3903, 3916]|[1072, 3916, 3903]
8178|1138|10|1|503|0|45|[2005, 1000, 3985]|[3056, 3985, 1559]
9522|1083|4|2|487|3|66|[2746, 2464, 2055]|[1072, 3330, 959]
2386|1138|6|0|205|3|122|[74, 4048]|[3056, 4048]
24655|603|10|0|536|3|91|[1920, 744, 4102]|[1528, 1682, 4102]
18741|745|10|0|502|0|-1|[3262, 2372, 1247]|[275, 2364, 965]
1136|906|6|1|508|0|128|[3639, 597, 178]|[2346, 3860, 2364]
32144|603|10|0|536|3|91|[1920, 744, 4102]|[1528, 1682, 4102]
26989|1138|6|1|395|3|17|[1508]|[2793]
23927|1138|10|1|377|3|0|[3646]|[2793]
16153|1111|4|0|487|0|106|[699, 2751, 2464]|[1072, 2364]
5585|1023|10|0|503|0|29|[3672, 870, 2833, 146, 1085, 1578, 1138]|[2928, 275, 2364, 965]
22656|1023|10|1|503|0|29|[3672, 1091, 1085, 2357]|[2928, 275, 2364, 965]
8028|1040|4|0|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
29597|1023|10|0|503|0|17|[3672, 1091, 1085, 1578, 2357]|[2928, 275, 2364, 965]
22130|1040|4|0|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
18728|455|4|2|465|0|-1||
28520|1040|4|1|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
20050|1040|4|1|458|0|-1|[1169, 365, 478]|[3616, 2364, 2006]
3817|398|4|1|491|0|144||
26710|322|4|1|536|0|144||
5999|322|4|1|536|0|144|[981]|[34]
15865|322|6|1|536|0|46||
20387|1442|6|1|517|2|13||
4291|1180|4|0|109|3|81|[3138]|[1072]
30193|1102|10|2|207|3|45||
29188|1383|4|0|537|3|140|[669, 4024]|[4024, 2012]
21378|150|4|1|512|0|78||
12896|1138|10|0|503|3|0|[3502]|[3860]
8014|150|4|1|512|0|138||
14301|942|10|1|503|0|17|[2995]|[3189]
17102|1138|6|1|197|3|122|[1775, 78, 3964]|[3056, 3624, 3964]
26517|1368|4|0|472|0|-1|[399, 3293]|[3616, 366]
20304|610|4|0|491|3|66|[3916]|[3916]
28825|363|4|0|486|0|117|[1980]|[1072]
22384|408|10|1|509|0|179|[667]|[3189]
28162|615|4|1|486|3|48|[2934, 1980, 274]|[1072, 2364, 2920]
30789|1104|10|0|502|3|84|[3262, 907]|[275, 965]
3659|615|4|0|486|3|48|[2658, 2934, 1980, 1859, 274]|[3624, 2920, 1072, 2364, 2109]
25257|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]|[3617, 3910, 3911, 3900, 3901, 3902, 3903]
5201|406|10|0|503|0|9|[1772, 1571, 4071]|[1682, 2364, 4071]
6483|322|6|1|536|0|46|[981]|[34]
17924|322|6|0|536|0|46|[981]|[34]
1949|322|6|0|536|0|46|[981]|[34]
30522|642|4|1|452|0|12||
12698|322|6|1|536|0|46|[981]|[34]
15290|322|6|0|536|0|46|[1504]|[34]
11860|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]|[3617, 3910, 3911, 3900, 3901, 3902, 3903]
20862|558|4|2|399|0|144|[1668, 3933]|[2012, 3933]
8656|648|4|1|533|0|75|[3900, 3901, 3902, 3903, 3910, 3911, 2175]|[3617, 3910, 3911, 3900, 3901, 3902, 3903]
30853|157|10|0|150|3|61|[1803, 1080, 2106]|[432, 1677, 366]
